Month,state,district,demo_age_5_17,demo_age_17_,total_demo_updates,youth_update_share,adult_update_share,adult_update_dominance,youth_update_rate,state_avg_demo_updates,DUII
Feb-25,Tripura,Sepahijala,43,504,547,0.078610603,0.921389397,11.72093023,0.078610603,407.7777778,1.341416894
Nov-25,Punjab,Faridkot,25,293,318,0.078616352,0.921383648,11.72,0.078616352,774.037037,0.410833054
Apr-25,Uttar Pradesh,Shamli,103,1207,1310,0.078625954,0.921374046,11.7184466,0.078625954,2522.05814,0.51941705
Apr-25,Assam,Biswanath,21,246,267,0.078651685,0.921348315,11.71428571,0.078651685,908,0.294052863
Apr-25,Kerala,Ernakulam,202,2366,2568,0.078660436,0.921339564,11.71287129,0.078660436,1989.866667,1.29053873
May-25,Uttar Pradesh,Kanpur Nagar,255,2986,3241,0.07867942,0.92132058,11.70980392,0.07867942,1718.883721,1.885526031
Jan-25,Chhattisgarh,Bilaspur,6091,71316,77407,0.078687974,0.921312026,11.70842226,0.078687974,25886.46154,2.990250324
May-25,Rajasthan,Banswara,82,960,1042,0.078694818,0.921305182,11.70731707,0.078694818,786.8043478,1.324344487
May-25,Bihar,Bhagalpur,348,4073,4421,0.078715223,0.921284777,11.70402299,0.078715223,2844.085106,1.554454186
Jan-25,Tamil Nadu,Tiruvannamalai,1610,18841,20451,0.078724757,0.921275243,11.70248447,0.078724757,16103.64286,1.2699611
Jun-25,Jharkhand,Simdega,40,468,508,0.078740157,0.921259843,11.7,0.078740157,1064.606061,0.477171809
May-25,Assam,Hojai,60,702,762,0.078740157,0.921259843,11.7,0.078740157,729.9189189,1.043951568
Dec-25,Madhya Pradesh,Guna,90,1053,1143,0.078740157,0.921259843,11.7,0.078740157,1017.816667,1.122992025
Sep-25,Bihar,Khagaria,229,2679,2908,0.078748281,0.921251719,11.69868996,0.078748281,3217.347826,0.903850052
Oct-25,Chhattisgarh,Bilaspur,248,2901,3149,0.07875516,0.92124484,11.69758065,0.07875516,1136.666667,2.770381232
Jan-25,Andaman and Nicobar Islands,Nicobar,33,386,419,0.07875895,0.92124105,11.6969697,0.07875895,657.6666667,0.637100862
Jan-25,Tripura,North Tripura,366,4281,4647,0.078760491,0.921239509,11.69672131,0.078760491,4924.444444,0.943659747
May-25,Jharkhand,Ramgarh,36,421,457,0.078774617,0.921225383,11.69444444,0.078774617,554.8181818,0.823693266
Mar-25,Maharashtra,Thane,1048,12253,13301,0.078791068,0.921208932,11.69179389,0.078791068,3640.86,3.653257747
Feb-25,Telangana,Peddapalli,32,374,406,0.078817734,0.921182266,11.6875,0.078817734,1181.25641,0.343701839
Nov-25,Madhya Pradesh,Narsimhapur,16,187,203,0.078817734,0.921182266,11.6875,0.078817734,929.8166667,0.218322608
Dec-25,Gujarat,Patan,86,1005,1091,0.078826764,0.921173236,11.68604651,0.078826764,1323.948718,0.824050045
Feb-25,Assam,Udalguri,38,444,482,0.078838174,0.921161826,11.68421053,0.078838174,800.7297297,0.601950923
Nov-25,Uttar Pradesh,Unnao,303,3540,3843,0.078844653,0.921155347,11.68316832,0.078844653,2412.809524,1.592749018
Apr-25,Andhra Pradesh,Anakapalli,22,257,279,0.078853047,0.921146953,11.68181818,0.078853047,1391.733333,0.200469439
Sep-25,Punjab,SAS Nagar (Mohali),65,759,824,0.078883495,0.921116505,11.67692308,0.078883495,488.8888889,1.685454545
Dec-25,Kerala,Kasaragod,101,1179,1280,0.07890625,0.92109375,11.67326733,0.07890625,1991.733333,0.642656313
Mar-25,West Bengal,Puruliya,339,3957,4296,0.078910615,0.921089385,11.67256637,0.078910615,2158.977273,1.989831044
Apr-25,Chhattisgarh,Koriya,79,922,1001,0.078921079,0.921078921,11.67088608,0.078921079,1161.769231,0.861616897
May-25,Nagaland,Zunheboto,3,35,38,0.078947368,0.921052632,11.66666667,0.078947368,46.58823529,0.815656566
Oct-25,Mizoram,Champhai,6,70,76,0.078947368,0.921052632,11.66666667,0.078947368,83.45454545,0.910675381
Sep-25,Madhya Pradesh,Harda *,3,35,38,0.078947368,0.921052632,11.66666667,0.078947368,830.2333333,0.045770265
Apr-25,Orissa,Sundargarh,3,35,38,0.078947368,0.921052632,11.66666667,0.078947368,52.17857143,0.728268309
Oct-25,Sikkim,East,18,210,228,0.078947368,0.921052632,11.66666667,0.078947368,70.9,3.215796897
Jul-25,Madhya Pradesh,West Nimar,3,35,38,0.078947368,0.921052632,11.66666667,0.078947368,563.3833333,0.067449635
Aug-25,Bihar,Nawada,287,3348,3635,0.078954608,0.921045392,11.66550523,0.078954608,4772.913043,0.761589404
Dec-25,Chhattisgarh,Rajnandgaon,194,2263,2457,0.078958079,0.921041921,11.66494845,0.078958079,1259.666667,1.95051601
Feb-25,Maharashtra,Parbhani,101,1178,1279,0.078967944,0.921032056,11.66336634,0.078967944,1206.96,1.059687148
Oct-25,Chhattisgarh,Dhamtari,105,1224,1329,0.079006772,0.920993228,11.65714286,0.079006772,1136.666667,1.169208211
Mar-25,Bihar,West Champaran,641,7472,8113,0.079008998,0.920991002,11.65678627,0.079008998,3233.382979,2.509136732
May-25,Maharashtra,Mumbai City,84,979,1063,0.079021637,0.920978363,11.6547619,0.079021637,1259.88,0.843731149
Jun-25,Karnataka,Hasan,26,303,329,0.079027356,0.920972644,11.65384615,0.079027356,756.5849057,0.434848749
May-25,Maharashtra,Thane,565,6582,7147,0.079054149,0.920945851,11.64955752,0.079054149,1259.88,5.672762485
Dec-25,Bihar,West Champaran,493,5743,6236,0.079057088,0.920942912,11.64908722,0.079057088,2833.914894,2.200489512
Feb-25,West Bengal,Jhargram,17,198,215,0.079069767,0.920930233,11.64705882,0.079069767,3096.586957,0.069431281
Feb-25,Kerala,Kollam,136,1584,1720,0.079069767,0.920930233,11.64705882,0.079069767,1644.866667,1.045677461
Jul-25,Bihar,Jamui,110,1281,1391,0.079079799,0.920920201,11.64545455,0.079079799,1772.133333,0.784929652
Aug-25,Tripura,Unakoti,14,163,177,0.079096045,0.920903955,11.64285714,0.079096045,609.8888889,0.290216797
Mar-25,Haryana,Mewat,114,1327,1441,0.079111728,0.920888272,11.64035088,0.079111728,970.1304348,1.485367275
Dec-25,Bihar,Banka,196,2281,2477,0.079127977,0.920872023,11.6377551,0.079127977,2833.914894,0.874055888
Oct-25,Jammu and Kashmir,Srinagar,80,931,1011,0.079129575,0.920870425,11.6375,0.079129575,361.2608696,2.798531713
Sep-25,Himachal Pradesh,Mandi,33,384,417,0.079136691,0.920863309,11.63636364,0.079136691,308,1.353896104
Oct-25,Gujarat,Panchmahals,93,1082,1175,0.079148936,0.920851064,11.6344086,0.079148936,1051.538462,1.117410388
Apr-25,Gujarat,Amreli,71,826,897,0.079152731,0.920847269,11.63380282,0.079152731,1195.102564,0.750563196
Jan-25,Uttarakhand,Chamoli,372,4327,4699,0.07916578,0.92083422,11.63172043,0.07916578,15376.46667,0.305596864
Apr-25,Bihar,Begusarai,354,4116,4470,0.079194631,0.920805369,11.62711864,0.079194631,4020.304348,1.111856122
Dec-25,Assam,Nagaon,147,1709,1856,0.079202586,0.920797414,11.62585034,0.079202586,627.1621622,2.959362206
Apr-25,Odisha,Subarnapur,8,93,101,0.079207921,0.920792079,11.625,0.079207921,693.9047619,0.145553116
Nov-25,Jammu and Kashmir,Kishtwar,8,93,101,0.079207921,0.920792079,11.625,0.079207921,289.2608696,0.34916579
Nov-25,Jammu and Kashmir,Badgam,24,279,303,0.079207921,0.920792079,11.625,0.079207921,289.2608696,1.04749737
Dec-25,Goa,North Goa,53,616,669,0.07922272,0.92077728,11.62264151,0.07922272,409,1.635696822
May-25,Haryana,Ambala,37,430,467,0.079229122,0.920770878,11.62162162,0.079229122,710.2173913,0.657545148
May-25,Maharashtra,Palghar,171,1987,2158,0.079240037,0.920759963,11.61988304,0.079240037,1259.88,1.712861542
Sep-25,Bihar,Saran,385,4473,4858,0.07925072,0.92074928,11.61818182,0.07925072,3217.347826,1.509939324
Apr-25,Uttar Pradesh,Ghaziabad,335,3892,4227,0.079252425,0.920747575,11.61791045,0.079252425,2522.05814,1.676012116
Oct-25,Uttar Pradesh,Saharanpur,256,2974,3230,0.079256966,0.920743034,11.6171875,0.079256966,2560.870588,1.261289819
Feb-25,Assam,Barpeta,142,1649,1791,0.079285315,0.920714685,11.61267606,0.079285315,800.7297297,2.236709758
Mar-25,Jharkhand,Godda,111,1289,1400,0.079285714,0.920714286,11.61261261,0.079285714,872.6969697,1.604222369
Jun-25,West Bengal,Cooch Behar,338,3925,4263,0.079286887,0.920713113,11.61242604,0.079286887,3288.702128,1.296256041
Dec-25,Haryana,Mewat,105,1219,1324,0.079305136,0.920694864,11.60952381,0.079305136,877.3043478,1.509168401
May-25,Assam,Biswanath,23,267,290,0.079310345,0.920689655,11.60869565,0.079310345,729.9189189,0.397304403
Dec-25,Jammu and Kashmir,Badgam,23,267,290,0.079310345,0.920689655,11.60869565,0.079310345,351.2173913,0.825699431
Jun-25,Jharkhand,Jamtara,51,592,643,0.079315708,0.920684292,11.60784314,0.079315708,1064.606061,0.603979278
Jun-25,Punjab,Pathankot,28,325,353,0.079320113,0.920679887,11.60714286,0.079320113,606.1111111,0.582401467
Dec-25,Maharashtra,Mumbai City,127,1474,1601,0.079325422,0.920674578,11.60629921,0.079325422,4660.72549,0.343508753
May-25,Tripura,Dhalai,33,383,416,0.079326923,0.920673077,11.60606061,0.079326923,327.2222222,1.271307301
Oct-25,Bihar,Jehanabad,131,1520,1651,0.079345851,0.920654149,11.60305344,0.079345851,3467.914894,0.476078581
Apr-25,Nagaland,Phek,5,58,63,0.079365079,0.920634921,11.6,0.079365079,72.70588235,0.866504854
Nov-25,Madhya Pradesh,Harda *,5,58,63,0.079365079,0.920634921,11.6,0.079365079,929.8166667,0.067755292
Jul-25,Chhattisgarh,Gaurela-pendra-marwahi,5,58,63,0.079365079,0.920634921,11.6,0.079365079,390.6666667,0.161262799
Oct-25,Assam,Barpeta,137,1589,1726,0.079374276,0.920625724,11.59854015,0.079374276,848.027027,2.03531249
Feb-25,Bihar,Gopalganj,273,3166,3439,0.079383542,0.920616458,11.5970696,0.079383542,3481.6,0.987764246
Nov-25,Assam,Dibrugarh,47,545,592,0.079391892,0.920608108,11.59574468,0.079391892,634.6486486,0.932799591
Feb-25,Bihar,Darbhanga,467,5415,5882,0.079394764,0.920605236,11.59528908,0.079394764,3481.6,1.689453125
Nov-25,Punjab,Sri Muktsar Sahib,42,487,529,0.079395085,0.920604915,11.5952381,0.079395085,774.037037,0.683429829
Mar-25,Gujarat,Amreli,69,800,869,0.079401611,0.920598389,11.5942029,0.079401611,1137.230769,0.764136905
Mar-25,Gujarat,Junagadh,101,1171,1272,0.079402516,0.920597484,11.59405941,0.079402516,1137.230769,1.118506494
Sep-25,Haryana,Sirsa,59,684,743,0.079407806,0.920592194,11.59322034,0.079407806,592.9130435,1.253134854
Nov-25,Jharkhand,Gumla,120,1391,1511,0.079417604,0.920582396,11.59166667,0.079417604,1015.575758,1.487825983
Mar-25,Uttar Pradesh,Sitapur,329,3812,4141,0.079449408,0.920550592,11.58662614,0.079449408,2185.702381,1.894585482
Sep-25,Uttar Pradesh,Lucknow,256,2966,3222,0.079453755,0.920546245,11.5859375,0.079453755,2058.060241,1.565551841
Aug-25,Bihar,Patna,877,10159,11036,0.079467198,0.920532802,11.58380844,0.079467198,4772.913043,2.312214763
Mar-25,Gujarat,Dohad,12,139,151,0.079470199,0.920529801,11.58333333,0.079470199,1137.230769,0.13277868
Nov-25,Madhya Pradesh,East Nimar,24,278,302,0.079470199,0.920529801,11.58333333,0.079470199,929.8166667,0.324795211
Aug-25,West Bengal,Paschim Bardhaman,36,417,453,0.079470199,0.920529801,11.58333333,0.079470199,3444.666667,0.131507645
Jun-25,Kerala,Palakkad,98,1135,1233,0.079480941,0.920519059,11.58163265,0.079480941,1363.933333,0.904003128
Apr-25,Kerala,Kasaragod,93,1077,1170,0.079487179,0.920512821,11.58064516,0.079487179,1989.866667,0.587979094
Aug-25,Punjab,Fazilka,50,579,629,0.079491256,0.920508744,11.58,0.079491256,797.3703704,0.788842956
Nov-25,Haryana,Sirsa,66,764,830,0.079518072,0.920481928,11.57575758,0.079518072,800.1304348,1.03733087
Oct-25,Bihar,Begusarai,362,4190,4552,0.079525483,0.920474517,11.57458564,0.079525483,3467.914894,1.3126043
Apr-25,Uttar Pradesh,Unnao,282,3264,3546,0.079526227,0.920473773,11.57446809,0.079526227,2522.05814,1.40599455
Jan-25,Uttar Pradesh,Basti,2112,24445,26557,0.079527055,0.920472945,11.57433712,0.079527055,38974.28571,0.681397991
Mar-25,Jharkhand,Seraikela-Kharsawan,61,706,767,0.079530639,0.920469361,11.57377049,0.079530639,872.6969697,0.878884683
Aug-25,Kerala,Wayanad,63,729,792,0.079545455,0.920454545,11.57142857,0.079545455,2377.733333,0.333090338
Dec-25,Kerala,Kollam,168,1944,2112,0.079545455,0.920454545,11.57142857,0.079545455,1991.733333,1.060382916
May-25,Assam,Sibsagar,28,324,352,0.079545455,0.920454545,11.57142857,0.079545455,729.9189189,0.482245344
Sep-25,Maharashtra,Thane,536,6201,6737,0.079560635,0.920439365,11.56902985,0.079560635,1521.862745,4.426811828
Sep-25,Meghalaya,Ri Bhoi,18,208,226,0.079646018,0.920353982,11.55555556,0.079646018,150.9230769,1.49745158
Sep-25,Karnataka,Kodagu,29,335,364,0.07967033,0.92032967,11.55172414,0.07967033,677.4,0.537348686
Aug-25,Assam,Sonitpur,141,1628,1769,0.079706049,0.920293951,11.54609929,0.079706049,1017.135135,1.739198597
Nov-25,Tripura,Sepahijala,22,254,276,0.079710145,0.920289855,11.54545455,0.079710145,374.1111111,0.737748738
Oct-25,Uttar Pradesh,Shamli,132,1524,1656,0.079710145,0.920289855,11.54545455,0.079710145,2560.870588,0.64665509
Aug-25,Uttar Pradesh,Moradabad,332,3831,4163,0.07975018,0.92024982,11.53915663,0.07975018,3635.788235,1.14500618
Mar-25,Andhra Pradesh,Adilabad,117,1350,1467,0.079754601,0.920245399,11.53846154,0.079754601,1409.733333,1.04062234
Mar-25,Assam,Sibsagar,28,323,351,0.07977208,0.92022792,11.53571429,0.07977208,777.8648649,0.45123519
Dec-25,Gujarat,Gandhinagar,127,1465,1592,0.079773869,0.920226131,11.53543307,0.079773869,1323.948718,1.202463493
Nov-25,Karnataka,Bangalore,124,1430,1554,0.07979408,0.92020592,11.53225806,0.07979408,707.1346154,2.197601371
Mar-25,Bihar,Vaishali,401,4624,5025,0.079800995,0.920199005,11.53117207,0.079800995,3233.382979,1.554099849
Aug-25,Bihar,Arwal,100,1153,1253,0.07980846,0.92019154,11.53,0.07980846,4772.913043,0.262523115
Jan-25,Gujarat,Anand,1048,12083,13131,0.079811134,0.920188866,11.52958015,0.079811134,21631.58974,0.607028894
Aug-25,Orissa,Ganjam,21,242,263,0.079847909,0.920152091,11.52380952,0.079847909,55.85714286,4.708439898
Feb-25,Assam,Dhemaji,48,553,601,0.079866889,0.920133111,11.52083333,0.079866889,800.7297297,0.750565363
Aug-25,Assam,Barpeta,194,2235,2429,0.079868259,0.920131741,11.52061856,0.079868259,1017.135135,2.388079928
Feb-25,Uttar Pradesh,Balrampur,171,1970,2141,0.07986922,0.92013078,11.52046784,0.07986922,2152.535714,0.994640872
Jun-25,Chhattisgarh,Surguja,160,1843,2003,0.07988018,0.92011982,11.51875,0.07988018,803.2051282,2.493758978
Feb-25,Uttar Pradesh,Ghaziabad,297,3421,3718,0.079881657,0.920118343,11.51851852,0.079881657,2152.535714,1.727265186
Nov-25,Delhi,South Delhi,222,2557,2779,0.079884851,0.920115149,11.51801802,0.079884851,1286.923077,2.159414226
Sep-25,Maharashtra,Akola,60,691,751,0.079893475,0.920106525,11.51666667,0.079893475,1521.862745,0.4934742
Sep-25,Bihar,Patna,691,7958,8649,0.079893629,0.920106371,11.51664255,0.079893629,3217.347826,2.68823903
Nov-25,Gujarat,Amreli,62,714,776,0.079896907,0.920103093,11.51612903,0.079896907,1114.538462,0.696252329
Oct-25,West Bengal,Purba Bardhaman,49,564,613,0.079934747,0.920065253,11.51020408,0.079934747,3190.674419,0.192122392
Apr-25,Karnataka,Bangalore Rural,67,771,838,0.079952267,0.920047733,11.50746269,0.079952267,860.6730769,0.973656575
Feb-25,Gujarat,Panchmahals,81,932,1013,0.079960513,0.920039487,11.50617284,0.079960513,995.5384615,1.017539793
Nov-25,Bihar,Darbhanga,336,3866,4202,0.079961923,0.920038077,11.50595238,0.079961923,2778.347826,1.512409627
Jan-25,Tamil Nadu,Karur,626,7201,7827,0.079979558,0.920020442,11.50319489,0.079979558,16103.64286,0.486039095
Oct-25,Bihar,Darbhanga,378,4348,4726,0.079983072,0.920016928,11.5026455,0.079983072,3467.914894,1.362778541
Jun-25,Madhya Pradesh,Pandhurna,2,23,25,0.08,0.92,11.5,0.08,719.5333333,0.034744742
Sep-25,Telangana,Jangaon,2,23,25,0.08,0.92,11.5,0.08,953.6153846,0.02621602
Oct-25,Andhra Pradesh,Kakinada,32,368,400,0.08,0.92,11.5,0.08,910.0222222,0.439549706
Dec-25,Daman and Diu,Diu,2,23,25,0.08,0.92,11.5,0.08,33.5,0.746268657
Dec-25,Nagaland,Zunheboto,6,69,75,0.08,0.92,11.5,0.08,59.94117647,1.251226693
Oct-25,Sikkim,North,2,23,25,0.08,0.92,11.5,0.08,70.9,0.352609309
Jun-25,Uttarakhand,Rudraprayag,16,184,200,0.08,0.92,11.5,0.08,637.8,0.313577924
Feb-25,Telangana,Jayashankar Bhupalpally,56,644,700,0.08,0.92,11.5,0.08,1181.25641,0.592589377
Jul-25,Delhi,Shahdara,16,184,200,0.08,0.92,11.5,0.08,802.5384615,0.24920924
Feb-25,Sikkim,West Sikkim,8,92,100,0.08,0.92,11.5,0.08,85.2,1.17370892
Jan-25,Rajasthan,Hanumangarh,4199,48277,52476,0.080017532,0.919982468,11.49726125,0.080017532,35128.63043,1.49382425
Feb-25,Uttar Pradesh,Saharanpur,208,2391,2599,0.080030781,0.919969219,11.49519231,0.080030781,2152.535714,1.207413184
Jun-25,Kerala,Alappuzha,77,885,962,0.08004158,0.91995842,11.49350649,0.08004158,1363.933333,0.705313065
Jun-25,Manipur,Ukhrul,65,747,812,0.080049261,0.919950739,11.49230769,0.080049261,1144,0.70979021
Jan-25,Chhattisgarh,Korba,4042,46448,50490,0.080055457,0.919944543,11.49134092,0.080055457,25886.46154,1.950440385
Apr-25,Rajasthan,Pratapgarh,76,873,949,0.080084299,0.919915701,11.48684211,0.080084299,1144.021739,0.829529691
Feb-25,Uttar Pradesh,Amroha,216,2481,2697,0.080088988,0.919911012,11.48611111,0.080088988,2152.535714,1.252940884
Sep-25,West Bengal,Murshidabad,616,7075,7691,0.080093616,0.919906384,11.48538961,0.080093616,2100.195122,3.662040693
Feb-25,Karnataka,Gulbarga,68,781,849,0.080094229,0.919905771,11.48529412,0.080094229,724.3137255,1.172144017
Apr-25,Chhattisgarh,Bilaspur,360,4134,4494,0.080106809,0.919893191,11.48333333,0.080106809,1161.769231,3.868238098
Mar-25,Karnataka,Bangalore,141,1619,1760,0.080113636,0.919886364,11.4822695,0.080113636,796.4038462,2.209934079
Apr-25,Rajasthan,Rajsamand,83,953,1036,0.08011583,0.91988417,11.48192771,0.08011583,1144.021739,0.905577197
Dec-25,Bihar,Madhubani,366,4202,4568,0.080122592,0.919877408,11.48087432,0.080122592,2833.914894,1.61190444
Apr-25,Bihar,Saran,530,6084,6614,0.080133051,0.919866949,11.47924528,0.080133051,4020.304348,1.64514908
Dec-25,Bihar,Nawada,213,2445,2658,0.08013544,0.91986456,11.47887324,0.08013544,2833.914894,0.937925132
Mar-25,Telangana,Warangal Urban,21,241,262,0.080152672,0.919847328,11.47619048,0.080152672,979.2564103,0.267549946
Feb-25,Jharkhand,Dhanbad,200,2295,2495,0.080160321,0.919839679,11.475,0.080160321,958.969697,2.601750616
Sep-25,Gujarat,Jamnagar,76,872,948,0.080168776,0.919831224,11.47368421,0.080168776,846.2564103,1.120227851
Aug-25,Assam,Kokrajhar,74,849,923,0.080173348,0.919826652,11.47297297,0.080173348,1017.135135,0.907450709
Mar-25,Sikkim,East,17,195,212,0.080188679,0.919811321,11.47058824,0.080188679,101.4,2.090729783
Dec-25,Bihar,Rohtas,304,3486,3790,0.080211082,0.919788918,11.46710526,0.080211082,2833.914894,1.337372554
Nov-25,Jammu and Kashmir,Reasi,15,172,187,0.080213904,0.919786096,11.46666667,0.080213904,289.2608696,0.646475274
Nov-25,Jharkhand,West Singhbhum,129,1479,1608,0.080223881,0.919776119,11.46511628,0.080223881,1015.575758,1.583338306
Oct-25,Bihar,Siwan,299,3427,3726,0.080246914,0.919753086,11.46153846,0.080246914,3467.914894,1.07442083
Aug-25,Karnataka,Hasan,37,424,461,0.080260304,0.919739696,11.45945946,0.080260304,1028.730769,0.448125023
Apr-25,Uttar Pradesh,Muzaffarnagar,255,2922,3177,0.0802644,0.9197356,11.45882353,0.0802644,2522.05814,1.259685473
Jun-25,Chhattisgarh,Janjgir-champa,138,1581,1719,0.080279232,0.919720768,11.45652174,0.080279232,803.2051282,2.140175579
Nov-25,Karnataka,Mysore,57,653,710,0.08028169,0.91971831,11.45614035,0.08028169,707.1346154,1.004052106
Jul-25,Kerala,Alappuzha,68,779,847,0.080283353,0.919716647,11.45588235,0.080283353,1052.8,0.804521277
Jul-25,Jammu and Kashmir,Badgam,11,126,137,0.080291971,0.919708029,11.45454545,0.080291971,154.8695652,0.884615385
Jan-25,Chhattisgarh,Bijapur,306,3505,3811,0.080293886,0.919706114,11.45424837,0.080293886,25886.46154,0.147219812
Oct-25,Uttar Pradesh,Meerut,287,3287,3574,0.080302182,0.919697818,11.45296167,0.080302182,2560.870588,1.395619137
Jan-25,Bihar,East Champaran,4748,54366,59114,0.080319383,0.919680617,11.45029486,0.080319383,27246.78261,2.169577262
Dec-25,Maharashtra,Chhatrapati Sambhajinagar,58,664,722,0.08033241,0.91966759,11.44827586,0.08033241,4660.72549,0.154911505
Dec-25,Haryana,Fatehabad,34,389,423,0.080378251,0.919621749,11.44117647,0.080378251,877.3043478,0.482158787
Oct-25,Gujarat,Surat,469,5365,5834,0.080390812,0.919609188,11.43923241,0.080390812,1051.538462,5.548061448
Jul-25,Maharashtra,Raigad,73,835,908,0.080396476,0.919603524,11.43835616,0.080396476,2690.72549,0.337455457
Oct-25,Uttar Pradesh,Rampur,207,2367,2574,0.08041958,0.91958042,11.43478261,0.08041958,2560.870588,1.005126933
May-25,Bihar,Jehanabad,104,1189,1293,0.080433101,0.919566899,11.43269231,0.080433101,2844.085106,0.454627746
Apr-25,Kerala,Wayanad,51,583,634,0.08044164,0.91955836,11.43137255,0.08044164,1989.866667,0.318614313
Jan-25,Tamil Nadu,Coimbatore,2741,31326,34067,0.080459095,0.919540905,11.42867567,0.080459095,16103.64286,2.115484074
Mar-25,West Bengal,Paschim Bardhaman,35,400,435,0.08045977,0.91954023,11.42857143,0.08045977,2158.977273,0.201484289
Jan-25,Nagaland,Kiphire,63,720,783,0.08045977,0.91954023,11.42857143,0.08045977,718.375,1.089959979
Jan-25,Uttar Pradesh,Kannauj,1516,17325,18841,0.08046282,0.91953718,11.42810026,0.08046282,38974.28571,0.483421303
May-25,Maharashtra,Chhatrapati Sambhajinagar,33,377,410,0.080487805,0.919512195,11.42424242,0.080487805,1259.88,0.325427819
Mar-25,Kerala,Pathanamthitta,71,811,882,0.080498866,0.919501134,11.42253521,0.080498866,1871.266667,0.471338487
Jul-25,Bihar,Jehanabad,65,742,807,0.080545229,0.919454771,11.41538462,0.080545229,1772.133333,0.455383342
Jul-25,Uttar Pradesh,Bijnor,263,3002,3265,0.080551302,0.919448698,11.41444867,0.080551302,1512.891566,2.158118977
Sep-25,Chhattisgarh,Surajpur,147,1677,1824,0.080592105,0.919407895,11.40816327,0.080592105,935.3589744,1.950053455
Oct-25,Uttar Pradesh,Unnao,332,3787,4119,0.080602088,0.919397912,11.40662651,0.080602088,2560.870588,1.608437388
Jun-25,Jammu and Kashmir,Badgam,37,422,459,0.080610022,0.919389978,11.40540541,0.080610022,430.0869565,1.067226041
Oct-25,Kerala,Ernakulam,161,1836,1997,0.080620931,0.919379069,11.40372671,0.080620931,1652.6,1.208398887
Dec-25,Bihar,Lakhisarai,152,1733,1885,0.080636605,0.919363395,11.40131579,0.080636605,2833.914894,0.66515759
May-25,Karnataka,Bangalore,95,1083,1178,0.080645161,0.919354839,11.4,0.080645161,478.7692308,2.460475578
Aug-25,Orissa,Bargarh,5,57,62,0.080645161,0.919354839,11.4,0.080645161,55.85714286,1.109974425
Dec-25,Orissa,Puri,10,114,124,0.080645161,0.919354839,11.4,0.080645161,45.53571429,2.723137255
Apr-25,Haryana,Fatehabad,40,456,496,0.080645161,0.919354839,11.4,0.080645161,874.2608696,0.567336384
Nov-25,Maharashtra,Chatrapati Sambhaji Nagar,10,114,124,0.080645161,0.919354839,11.4,0.080645161,3061.490196,0.040503151
Jul-25,Rajasthan,Jhunjhunu,5,57,62,0.080645161,0.919354839,11.4,0.080645161,616.826087,0.100514556
Jan-25,Bihar,Nawada,1670,19031,20701,0.080672431,0.919327569,11.39580838,0.080672431,27246.78261,0.759759429
Apr-25,Assam,Dhubri,256,2917,3173,0.080680744,0.919319256,11.39453125,0.080680744,908,3.494493392
May-25,Bihar,Aurangabad,246,2803,3049,0.080682191,0.919317809,11.39430894,0.080682191,2844.085106,1.072049494
Nov-25,West Bengal,Murshidabad,768,8744,9512,0.080740118,0.919259882,11.38541667,0.080740118,2751.222222,3.457372481
Jun-25,West Bengal,Malda,447,5089,5536,0.08074422,0.91925578,11.38478747,0.08074422,3288.702128,1.683338832
Apr-25,Uttar Pradesh,Kheri,373,4246,4619,0.08075341,0.91924659,11.38337802,0.08075341,2522.05814,1.83144073
Aug-25,Bihar,Sheikhpura,108,1229,1337,0.080777861,0.919222139,11.37962963,0.080777861,4772.913043,0.28012243
May-25,Assam,Barpeta,159,1809,1968,0.080792683,0.919207317,11.37735849,0.080792683,729.9189189,2.696189877
May-25,Jharkhand,Sahebganj,88,1001,1089,0.080808081,0.919191919,11.375,0.080808081,554.8181818,1.962805178
Aug-25,Jharkhand,Khunti,64,728,792,0.080808081,0.919191919,11.375,0.080808081,1522.242424,0.520285066
Jun-25,Orissa,Cuttack,8,91,99,0.080808081,0.919191919,11.375,0.080808081,44.39285714,2.230088496
May-25,Uttar Pradesh,Hamirpur,67,762,829,0.080820265,0.919179735,11.37313433,0.080820265,1718.883721,0.48228975
Jan-25,Tamil Nadu,Ariyalur,665,7563,8228,0.080821585,0.919178415,11.37293233,0.080821585,16103.64286,0.510940293
Jan-25,Arunachal Pradesh,Tirap,22,250,272,0.080882353,0.919117647,11.36363636,0.080882353,374.5833333,0.726140156
Oct-25,Bihar,Rohtas,343,3897,4240,0.080896226,0.919103774,11.36151603,0.080896226,3467.914894,1.222636694
Aug-25,Himachal Pradesh,Una,40,454,494,0.08097166,0.91902834,11.35,0.08097166,430.3571429,1.147883817
Sep-25,Assam,Dibrugarh,40,454,494,0.08097166,0.91902834,11.35,0.08097166,600,0.823333333
Apr-25,Tripura,Sepahijala,40,454,494,0.08097166,0.91902834,11.35,0.08097166,527.3333333,0.936788875
Oct-25,Kerala,Thrissur,181,2054,2235,0.08098434,0.91901566,11.3480663,0.08098434,1652.6,1.352414377
Aug-25,Chhattisgarh,Surajpur,214,2428,2642,0.080999243,0.919000757,11.34579439,0.080999243,1632.435897,1.618440273
Mar-25,Uttar Pradesh,Moradabad,233,2643,2876,0.081015299,0.918984701,11.34334764,0.081015299,2185.702381,1.31582416
Jun-25,Jammu and Kashmir,Srinagar,108,1225,1333,0.081020255,0.918979745,11.34259259,0.081020255,430.0869565,3.099373231
