Month,state,district,demo_age_5_17,demo_age_17_,total_demo_updates,youth_update_share,adult_update_share,adult_update_dominance,youth_update_rate,state_avg_demo_updates,DUII
May-25,Kerala,Kozhikode,228,1993,2221,0.102656461,0.897343539,8.74122807,0.102656461,1102.8,2.013964454
Jun-25,Bihar,Katihar,361,6170,6531,0.055274843,0.944725157,17.09141274,0.055274843,3243.978261,2.013268732
Sep-25,Rajasthan,Bhilwara,184,1424,1608,0.114427861,0.885572139,7.739130435,0.114427861,799.0434783,2.012406138
Mar-25,Uttar Pradesh,Kanpur Nagar,396,4001,4397,0.090061406,0.909938594,10.10353535,0.090061406,2185.702381,2.011710303
Mar-25,Uttar Pradesh,Ghaziabad,369,4027,4396,0.083939945,0.916060055,10.91327913,0.083939945,2185.702381,2.011252785
Sep-25,Uttarakhand,Haridwar,141,1059,1200,0.1175,0.8825,7.510638298,0.1175,597,2.010050251
Jan-25,Uttar Pradesh,Saharanpur,6400,71921,78321,0.081714993,0.918285007,11.23765625,0.081714993,38974.28571,2.009555751
Apr-25,Assam,Kamrup,115,1708,1823,0.06308283,0.93691717,14.85217391,0.06308283,908,2.007709251
Dec-25,Rajasthan,Jodhpur,319,2357,2676,0.119207773,0.880792227,7.388714734,0.119207773,1333.282609,2.007076356
May-25,Punjab,Patiala,79,1098,1177,0.067119796,0.932880204,13.89873418,0.067119796,586.5185185,2.006756757
Dec-25,Rajasthan,Udaipur,301,2374,2675,0.112523364,0.887476636,7.887043189,0.112523364,1333.282609,2.006326328
Nov-25,Assam,Sonitpur,99,1174,1273,0.077769049,0.922230951,11.85858586,0.077769049,634.6486486,2.005834256
Jan-25,Madhya Pradesh,Balaghat,9827,46523,56350,0.174392192,0.825607808,4.734201689,0.174392192,28101.38333,2.005239362
Sep-25,Orissa,Baleshwar,3,57,60,0.05,0.95,19,0.05,29.92307692,2.005141388
Apr-25,Jharkhand,Dhanbad,143,2074,2217,0.064501579,0.935498421,14.5034965,0.064501579,1106.272727,2.004026625
Aug-25,Madhya Pradesh,Jabalpur,216,1937,2153,0.100325128,0.899674872,8.967592593,0.100325128,1074.35,2.00400242
Sep-25,Karnataka,Bangalore,89,1268,1357,0.065585851,0.934414149,14.24719101,0.065585851,677.4,2.003247712
Sep-25,Punjab,Patiala,65,914,979,0.06639428,0.93360572,14.06153846,0.06639428,488.8888889,2.0025
May-25,Uttar Pradesh,Ghaziabad,261,3179,3440,0.075872093,0.924127907,12.18007663,0.075872093,1718.883721,2.001298842
Oct-25,Odisha,Kendujhar,188,1170,1358,0.138438881,0.861561119,6.223404255,0.138438881,678.9767442,2.000068503
Jul-25,Jammu & Kashmir,Jammu,0,3,3,0,1,0,0,1.5,2
May-25,Jammu & Kashmir,Jammu,1,5,6,0.166666667,0.833333333,5,0.166666667,3,2
Jan-25,Chandigarh,Chandigarh,10537,46476,57013,0.184817498,0.815182502,4.410743096,0.184817498,28507,1.999964921
Mar-25,Delhi,South West Delhi,324,2281,2605,0.1243762,0.8756238,7.040123457,0.1243762,1303.230769,1.998878527
Sep-25,Telangana,Medchal-malkajgiri,283,1623,1906,0.148478489,0.851521511,5.734982332,0.148478489,953.6153846,1.998709365
Sep-25,Bihar,Samastipur,329,6101,6430,0.051166407,0.948833593,18.54407295,0.051166407,3217.347826,1.998540521
Aug-25,Chandigarh,Chandigarh,143,1180,1323,0.10808768,0.89191232,8.251748252,0.10808768,662,1.998489426
Nov-25,Chandigarh,Chandigarh,111,1048,1159,0.095772217,0.904227783,9.441441441,0.095772217,580,1.998275862
Jul-25,Bihar,Madhubani,241,3300,3541,0.06805987,0.93194013,13.69294606,0.06805987,1772.133333,1.998156647
Jun-25,Chandigarh,Chandigarh,113,853,966,0.116977226,0.883022774,7.548672566,0.116977226,483.5,1.997931748
Oct-25,Chandigarh,Chandigarh,67,687,754,0.088859416,0.911140584,10.25373134,0.088859416,377.5,1.997350993
Mar-25,Odisha,Kalahandi,214,1465,1679,0.12745682,0.87254318,6.845794393,0.12745682,840.9285714,1.996602395
Mar-25,Madhya Pradesh,Chhatarpur,303,1578,1881,0.16108453,0.83891547,5.207920792,0.16108453,942.25,1.996285487
Apr-25,Chandigarh,Chandigarh,163,1107,1270,0.128346457,0.871653543,6.791411043,0.128346457,636.5,1.995286724
May-25,Uttar Pradesh,Aligarh,324,3105,3429,0.094488189,0.905511811,9.583333333,0.094488189,1718.883721,1.99489934
Jun-25,Madhya Pradesh,Jabalpur,195,1240,1435,0.135888502,0.864111498,6.358974359,0.135888502,719.5333333,1.994348189
Mar-25,Punjab,Jalandhar,92,1578,1670,0.05508982,0.94491018,17.15217391,0.05508982,837.5555556,1.993897586
May-25,Bihar,Muzaffarpur,367,5303,5670,0.064726631,0.935273369,14.44959128,0.064726631,2844.085106,1.993611227
Aug-25,Meghalaya,West Garo Hills,31,322,353,0.087818697,0.912181303,10.38709677,0.087818697,177.0769231,1.993483927
Jul-25,Maharashtra,Yavatmal,60,5302,5362,0.011189855,0.988810145,88.36666667,0.011189855,2690.72549,1.992771102
Dec-25,Karnataka,Dakshina Kannada,192,1701,1893,0.101426307,0.898573693,8.859375,0.101426307,950.1923077,1.992228294
Aug-25,Bihar,Samastipur,615,8890,9505,0.064702788,0.935297212,14.45528455,0.064702788,4772.913043,1.991446296
Jul-25,Assam,Kamrup,67,732,799,0.083854819,0.916145181,10.92537313,0.083854819,401.2702703,1.991176669
Aug-25,Rajasthan,Bhilwara,289,2372,2661,0.108605787,0.891394213,8.207612457,0.108605787,1336.577778,1.990905463
Jan-25,Mizoram,Champhai,288,3931,4219,0.068262621,0.931737379,13.64930556,0.068262621,2120.090909,1.990009005
Mar-25,West Bengal,Puruliya,339,3957,4296,0.078910615,0.921089385,11.67256637,0.078910615,2158.977273,1.989831044
Jul-25,Madhya Pradesh,Satna,159,962,1121,0.141837645,0.858162355,6.050314465,0.141837645,563.3833333,1.989764222
Jan-25,Punjab,SAS Nagar (Mohali),2527,28414,30941,0.081671568,0.918328432,11.24416304,0.081671568,15558.59259,1.98867602
Aug-25,Madhya Pradesh,Chhatarpur,327,1809,2136,0.153089888,0.846910112,5.532110092,0.153089888,1074.35,1.988178899
Mar-25,Assam,Barpeta,157,1389,1546,0.101552393,0.898447607,8.847133758,0.101552393,777.8648649,1.987491748
Jul-25,Chandigarh,Chandigarh,58,564,622,0.093247588,0.906752412,9.724137931,0.093247588,313,1.987220447
Jun-25,Assam,Cachar,135,1193,1328,0.101656627,0.898343373,8.837037037,0.101656627,668.2972973,1.987139564
Oct-25,Chhattisgarh,Raipur,225,2031,2256,0.099734043,0.900265957,9.026666667,0.099734043,1136.666667,1.984750733
Jul-25,Rajasthan,Jodhpur,120,1104,1224,0.098039216,0.901960784,9.2,0.098039216,616.826087,1.984351871
Jan-25,Assam,Goalpara,1824,13544,15368,0.118688183,0.881311817,7.425438596,0.118688183,7744.675676,1.984330996
Mar-25,Bihar,Muzaffarpur,480,5936,6416,0.074812968,0.925187032,12.36666667,0.074812968,3233.382979,1.984299429
Apr-25,Punjab,Jalandhar,85,1332,1417,0.059985886,0.940014114,15.67058824,0.059985886,714.4074074,1.983462077
Dec-25,Tamil Nadu,Madurai,460,2984,3444,0.133565621,0.866434379,6.486956522,0.133565621,1736.404762,1.983408521
Mar-25,Telangana,Medchal-malkajgiri,309,1633,1942,0.159114315,0.840885685,5.284789644,0.159114315,979.2564103,1.983137388
Aug-25,Delhi,West Delhi,290,2934,3224,0.089950372,0.910049628,10.11724138,0.089950372,1626.461538,1.982217177
Apr-25,Punjab,Gurdaspur,87,1329,1416,0.061440678,0.938559322,15.27586207,0.061440678,714.4074074,1.982062315
Oct-25,Jammu and Kashmir,Anantnag,101,615,716,0.141061453,0.858938547,6.089108911,0.141061453,361.2608696,1.981947286
Feb-25,Maharashtra,Nanded,126,2266,2392,0.052675585,0.947324415,17.98412698,0.052675585,1206.96,1.981838669
Aug-25,Haryana,Gurgaon,234,1853,2087,0.112122664,0.887877336,7.918803419,0.112122664,1053.130435,1.981710841
Dec-25,Tamil Nadu,Salem,546,2895,3441,0.158674804,0.841325196,5.302197802,0.158674804,1736.404762,1.981680813
Sep-25,Uttar Pradesh,Bijnor,420,3658,4078,0.102991663,0.897008337,8.70952381,0.102991663,2058.060241,1.98147747
Jan-25,Bihar,Sitamarhi,4146,49770,53916,0.076897396,0.923102604,12.00434153,0.076897396,27246.78261,1.978802443
Dec-25,Assam,Barpeta,116,1125,1241,0.093473006,0.906526994,9.698275862,0.093473006,627.1621622,1.978754579
Mar-25,Rajasthan,Bharatpur,323,2134,2457,0.131461131,0.868538869,6.606811146,0.131461131,1241.695652,1.978745754
Mar-25,Tamil Nadu,Madurai,569,2454,3023,0.188223619,0.811776381,4.312829525,0.188223619,1527.790698,1.978674176
Aug-25,Arunachal Pradesh,East Siang,19,80,99,0.191919192,0.808080808,4.210526316,0.191919192,50.04,1.978417266
Feb-25,Telangana,Nalgonda,322,2015,2337,0.137783483,0.862216517,6.257763975,0.137783483,1181.25641,1.978401962
Dec-25,Andhra Pradesh,Srikakulam,362,1986,2348,0.154173765,0.845826235,5.486187845,0.154173765,1187.4,1.977429678
Jul-25,Uttar Pradesh,Agra,351,2640,2991,0.117352056,0.882647944,7.521367521,0.117352056,1512.891566,1.97700884
Mar-25,Arunachal Pradesh,West Siang,25,102,127,0.196850394,0.803149606,4.08,0.196850394,64.25,1.976653696
Feb-25,Uttar Pradesh,Sitapur,319,3934,4253,0.075005878,0.924994122,12.3322884,0.075005878,2152.535714,1.975809262
Dec-25,Madhya Pradesh,Morena,258,1753,2011,0.128294381,0.871705619,6.794573643,0.128294381,1017.816667,1.975797868
Jan-25,Karnataka,Bangalore Rural,3762,25442,29204,0.12881797,0.87118203,6.762892079,0.12881797,14782.23077,1.975615214
May-25,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,2,52,54,0.037037037,0.962962963,26,0.037037037,27.33333333,1.975609756
Dec-25,Assam,Kamrup,86,1152,1238,0.069466882,0.930533118,13.39534884,0.069466882,627.1621622,1.973971127
May-25,Orissa,Puri,4,53,57,0.070175439,0.929824561,13.25,0.070175439,28.88461538,1.973368842
May-25,Orissa,Bhadrak,5,52,57,0.087719298,0.912280702,10.4,0.087719298,28.88461538,1.973368842
Aug-25,Telangana,Karimnagar,327,2395,2722,0.120132256,0.879867744,7.324159021,0.120132256,1379.384615,1.973343743
Jan-25,Bihar,Samastipur,4752,48987,53739,0.088427399,0.911572601,10.30871212,0.088427399,27246.78261,1.972306264
Feb-25,Meghalaya,West Garo Hills,23,201,224,0.102678571,0.897321429,8.739130435,0.102678571,113.5833333,1.972120323
Sep-25,Orissa,Puri,1,58,59,0.016949153,0.983050847,58,0.016949153,29.92307692,1.971722365
Jan-25,Chhattisgarh,Baloda Bazar,2964,48071,51035,0.05807779,0.94192221,16.2182861,0.05807779,25886.46154,1.971493861
Sep-25,Odisha,Koraput,122,844,966,0.126293996,0.873706004,6.918032787,0.126293996,490.1428571,1.970853978
Jan-25,Bihar,Patna,5358,48337,53695,0.099785827,0.900214173,9.021463233,0.099785827,27246.78261,1.970691394
Jan-25,Uttar Pradesh,Kushinagar,7820,68945,76765,0.101869341,0.898130659,8.816496164,0.101869341,38974.28571,1.969631992
Sep-25,Rajasthan,Udaipur,145,1428,1573,0.092180547,0.907819453,9.848275862,0.092180547,799.0434783,1.968603765
Mar-25,Chhattisgarh,Bastar,386,1444,1830,0.210928962,0.789071038,3.740932642,0.210928962,930.1794872,1.967362241
Nov-25,Madhya Pradesh,Satna,171,1658,1829,0.093493712,0.906506288,9.695906433,0.093493712,929.8166667,1.967054437
Oct-25,Uttar Pradesh,Agra,699,4338,5037,0.138773079,0.861226921,6.206008584,0.138773079,2560.870588,1.966909231
Feb-25,Chhattisgarh,Surajpur,144,1500,1644,0.087591241,0.912408759,10.41666667,0.087591241,835.9487179,1.966627814
Jan-25,Odisha,Baleswar,2749,15665,18414,0.149288585,0.850711415,5.698435795,0.149288585,9364.511628,1.966359884
Jan-25,Daman and Diu,Daman,20,205,225,0.088888889,0.911111111,10.25,0.088888889,114.5,1.965065502
Sep-25,Karnataka,Dakshina Kannada,159,1172,1331,0.119459053,0.880540947,7.371069182,0.119459053,677.4,1.964865663
Jun-25,Odisha,Kalahandi,179,1303,1482,0.120782726,0.879217274,7.279329609,0.120782726,754.2926829,1.964754575
Apr-25,Manipur,Imphal West,231,1548,1779,0.129848229,0.870151771,6.701298701,0.129848229,905.9166667,1.963756784
Aug-25,Tamil Nadu,Madurai,518,2933,3451,0.15010142,0.84989858,5.662162162,0.15010142,1757.953488,1.963078104
Jul-25,Punjab,Gurdaspur,40,712,752,0.053191489,0.946808511,17.8,0.053191489,383.0740741,1.963066808
May-25,Jharkhand,Sahebganj,88,1001,1089,0.080808081,0.919191919,11.375,0.080808081,554.8181818,1.962805178
Aug-25,Manipur,Imphal East,393,2351,2744,0.143221574,0.856778426,5.982188295,0.143221574,1398,1.962804006
Oct-25,Jammu and Kashmir,Baramula,88,621,709,0.124118477,0.875881523,7.056818182,0.124118477,361.2608696,1.962570706
Sep-25,Jharkhand,Giridih,221,1650,1871,0.118118653,0.881881347,7.466063348,0.118118653,953.4848485,1.962275544
Nov-25,Orissa,Cuttack,3,82,85,0.035294118,0.964705882,27.33333333,0.035294118,43.32142857,1.962077494
Nov-25,Tripura,South Tripura,89,645,734,0.121253406,0.878746594,7.247191011,0.121253406,374.1111111,1.961983962
Oct-25,Manipur,Imphal East,303,1755,2058,0.147230321,0.852769679,5.792079208,0.147230321,1049.166667,1.961556791
Feb-25,Punjab,Patiala,58,978,1036,0.055984556,0.944015444,16.86206897,0.055984556,528.2222222,1.961295751
May-25,Tamil Nadu,Vellore,337,1709,2046,0.164711632,0.835288368,5.071216617,0.164711632,1043.333333,1.961022364
Sep-25,Tripura,South Tripura,65,611,676,0.096153846,0.903846154,9.4,0.096153846,344.7777778,1.96068321
Feb-25,Tamil Nadu,Tiruvallur,497,2576,3073,0.161731207,0.838268793,5.183098592,0.161731207,1568,1.959821429
Dec-25,Madhya Pradesh,Dhar,216,1778,1994,0.108324975,0.891675025,8.231481481,0.108324975,1017.816667,1.959095449
Aug-25,Rajasthan,Ajmer,308,2310,2618,0.117647059,0.882352941,7.5,0.117647059,1336.577778,1.958733748
May-25,Chhattisgarh,Janjgir-champa,63,1067,1130,0.055752212,0.944247788,16.93650794,0.055752212,577.3333333,1.957274827
Dec-25,Uttar Pradesh,Lucknow,533,6392,6925,0.076967509,0.923032491,11.99249531,0.076967509,3541.011905,1.955655667
Mar-25,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,5,68,73,0.068493151,0.931506849,13.6,0.068493151,37.33333333,1.955357143
Sep-25,Andaman and Nicobar Islands,South Andaman,18,98,116,0.155172414,0.844827586,5.444444444,0.155172414,59.33333333,1.95505618
Feb-25,Assam,Kamrup,134,1431,1565,0.085623003,0.914376997,10.67910448,0.085623003,800.7297297,1.954467209
May-25,Arunachal Pradesh,Kamle,16,74,90,0.177777778,0.822222222,4.625,0.177777778,46.08333333,1.952983725
Aug-25,Tripura,South Tripura,120,1071,1191,0.100755668,0.899244332,8.925,0.100755668,609.8888889,1.95281472
Sep-25,Tamil Nadu,Salem,361,1520,1881,0.191919192,0.808080808,4.210526316,0.191919192,964.1463415,1.950948647
Dec-25,Chhattisgarh,Rajnandgaon,194,2263,2457,0.078958079,0.921041921,11.66494845,0.078958079,1259.666667,1.95051601
Jan-25,Chhattisgarh,Korba,4042,46448,50490,0.080055457,0.919944543,11.49134092,0.080055457,25886.46154,1.950440385
Sep-25,Chhattisgarh,Surajpur,147,1677,1824,0.080592105,0.919407895,11.40816327,0.080592105,935.3589744,1.950053455
Jul-25,West Bengal,Nadia,172,2957,3129,0.054969639,0.945030361,17.19186047,0.054969639,1605.4,1.949046966
Aug-25,Sikkim,East Sikkim,14,139,153,0.091503268,0.908496732,9.928571429,0.091503268,78.5,1.949044586
Mar-25,Uttar Pradesh,Gorakhpur,509,3748,4257,0.119567771,0.880432229,7.36345776,0.119567771,2185.702381,1.947657667
Sep-25,Arunachal Pradesh,Lohit,15,77,92,0.163043478,0.836956522,5.133333333,0.163043478,47.24,1.947502117
Jun-25,Nagaland,Zunheboto,18,93,111,0.162162162,0.837837838,5.166666667,0.162162162,57,1.947368421
Jul-25,Rajasthan,Bhilwara,123,1078,1201,0.102414654,0.897585346,8.764227642,0.102414654,616.826087,1.947064214
Jun-25,Meghalaya,East Khasi Hills,26,151,177,0.146892655,0.853107345,5.807692308,0.146892655,90.91666667,1.946837764
May-25,Telangana,Mahabubnagar,505,1150,1655,0.305135952,0.694864048,2.277227723,0.305135952,850.6666667,1.945532915
Feb-25,Uttar Pradesh,Bijnor,284,3903,4187,0.067828995,0.932171005,13.74295775,0.067828995,2152.535714,1.945147749
Aug-25,Tamil Nadu,Vellore,544,2873,3417,0.15920398,0.84079602,5.28125,0.15920398,1757.953488,1.943737433
Jun-25,Punjab,Gurdaspur,59,1119,1178,0.05008489,0.94991511,18.96610169,0.05008489,606.1111111,1.943538038
Jul-25,Jharkhand,Godda,70,852,922,0.075921909,0.924078091,12.17142857,0.075921909,474.6060606,1.942663772
Jul-25,Bihar,Muzaffarpur,259,3183,3442,0.075246949,0.924753051,12.28957529,0.075246949,1772.133333,1.942291776
Aug-25,Uttar Pradesh,Sitapur,590,6470,7060,0.083569405,0.916430595,10.96610169,0.083569405,3635.788235,1.941807262
Sep-25,Rajasthan,Jodhpur,212,1339,1551,0.136686009,0.863313991,6.316037736,0.136686009,799.0434783,1.941070846
Sep-25,Telangana,Nalgonda,237,1614,1851,0.128038898,0.871961102,6.810126582,0.128038898,953.6153846,1.941034121
Feb-25,Delhi,West Delhi,216,1804,2020,0.106930693,0.893069307,8.351851852,0.106930693,1040.846154,1.940728697
Jan-25,Nagaland,Tuensang,128,1266,1394,0.091822095,0.908177905,9.890625,0.091822095,718.375,1.940490691
Sep-25,Delhi,South West Delhi,294,1762,2056,0.142996109,0.857003891,5.993197279,0.142996109,1059.615385,1.940326679
Mar-25,Madhya Pradesh,Morena,328,1499,1827,0.179529283,0.820470717,4.570121951,0.179529283,942.25,1.938975856
May-25,Uttar Pradesh,Jaunpur,541,2791,3332,0.162364946,0.837635054,5.15896488,0.162364946,1718.883721,1.938467367
May-25,Bihar,Bhojpur,249,5264,5513,0.045165971,0.954834029,21.14056225,0.045165971,2844.085106,1.938408941
May-25,Rajasthan,Bhilwara,147,1378,1525,0.096393443,0.903606557,9.37414966,0.096393443,786.8043478,1.938220098
Nov-25,Bihar,Samastipur,375,5010,5385,0.069637883,0.930362117,13.36,0.069637883,2778.347826,1.938202247
Nov-25,Himachal Pradesh,Chamba,90,510,600,0.15,0.85,5.666666667,0.15,309.5714286,1.938163359
Jan-25,Andhra Pradesh,Krishna,4145,38969,43114,0.096140465,0.903859535,9.401447527,0.096140465,22252.75556,1.937467919
Jul-25,Rajasthan,Bharatpur,138,1057,1195,0.115481172,0.884518828,7.65942029,0.115481172,616.826087,1.937336999
Feb-25,Chhattisgarh,Rajnandgaon,132,1487,1619,0.08153181,0.91846819,11.26515152,0.08153181,835.9487179,1.936721674
Nov-25,Chhattisgarh,Raigarh,78,1735,1813,0.043022614,0.956977386,22.24358974,0.043022614,936.1794872,1.936594451
Jul-25,Chhattisgarh,Baloda Bazar,110,646,756,0.145502646,0.854497354,5.872727273,0.145502646,390.6666667,1.935153584
Jun-25,Bihar,Gaya,671,5604,6275,0.106932271,0.893067729,8.35171386,0.106932271,3243.978261,1.934353283
Apr-25,Haryana,Mewat,155,1536,1691,0.091661739,0.908338261,9.909677419,0.091661739,874.2608696,1.934205291
Oct-25,Gujarat,Banaskantha,203,1830,2033,0.099852435,0.900147565,9.014778325,0.099852435,1051.538462,1.933357718
May-25,Jammu and Kashmir,Anantnag,78,376,454,0.171806167,0.828193833,4.820512821,0.171806167,234.826087,1.933345677
Sep-25,Madhya Pradesh,Chhatarpur,242,1363,1605,0.150778816,0.849221184,5.632231405,0.150778816,830.2333333,1.933191472
Jun-25,West Bengal,Nadia,351,5996,6347,0.055301717,0.944698283,17.08262108,0.055301717,3288.702128,1.929940674
Jan-25,Bihar,Muzaffarpur,4869,47676,52545,0.092663431,0.907336569,9.791743685,0.092663431,27246.78261,1.928484576
Apr-25,Andhra Pradesh,Nellore,313,2368,2681,0.116747482,0.883252518,7.565495208,0.116747482,1391.733333,1.926374784
Apr-25,Madhya Pradesh,Chhatarpur,308,1526,1834,0.167938931,0.832061069,4.954545455,0.167938931,952.5666667,1.925324562
Oct-25,Odisha,Koraput,169,1138,1307,0.129303749,0.870696251,6.733727811,0.129303749,678.9767442,1.924955473
May-25,Jammu and Kashmir,Kupwara,95,357,452,0.210176991,0.789823009,3.757894737,0.210176991,234.826087,1.924828735
Nov-25,Madhya Pradesh,Sagar,208,1581,1789,0.11626607,0.88373393,7.600961538,0.11626607,929.8166667,1.924035204
Mar-25,Uttar Pradesh,Budaun,415,3789,4204,0.098715509,0.901284491,9.130120482,0.098715509,2185.702381,1.923409169
Jul-25,Madhya Pradesh,Morena,182,901,1083,0.168051708,0.831948292,4.950549451,0.168051708,563.3833333,1.922314587
Jun-25,Uttar Pradesh,Bijnor,438,4575,5013,0.087372831,0.912627169,10.44520548,0.087372831,2610.141176,1.92058577
Sep-25,Odisha,Nabarangapur,100,841,941,0.106269926,0.893730074,8.41,0.106269926,490.1428571,1.919848441
Nov-25,Uttar Pradesh,Varanasi,457,4175,4632,0.098661485,0.901338515,9.135667396,0.098661485,2412.809524,1.919753696
Mar-25,Bihar,Samastipur,463,5744,6207,0.074593201,0.925406799,12.40604752,0.074593201,3233.382979,1.919661247
Sep-25,Tamil Nadu,Madurai,301,1549,1850,0.162702703,0.837297297,5.146179402,0.162702703,964.1463415,1.918795851
Jun-25,Uttar Pradesh,Varanasi,580,4428,5008,0.115814696,0.884185304,7.634482759,0.115814696,2610.141176,1.918670164
Dec-25,Nagaland,Kohima,11,104,115,0.095652174,0.904347826,9.454545455,0.095652174,59.94117647,1.918547596
Dec-25,Delhi,South West Delhi,290,2232,2522,0.114988105,0.885011895,7.696551724,0.114988105,1314.769231,1.918207348
Apr-25,Jammu and Kashmir,Anantnag,87,658,745,0.116778523,0.883221477,7.563218391,0.116778523,388.3913043,1.918168588
May-25,Punjab,Gurdaspur,69,1056,1125,0.061333333,0.938666667,15.30434783,0.061333333,586.5185185,1.918098005
Sep-25,Assam,Marigaon,113,1037,1150,0.09826087,0.90173913,9.17699115,0.09826087,600,1.916666667
May-25,Uttar Pradesh,Bareilly,281,3010,3291,0.085384382,0.914615618,10.71174377,0.085384382,1718.883721,1.914614677
Mar-25,Madhya Pradesh,Gwalior,284,1520,1804,0.157427938,0.842572062,5.352112676,0.157427938,942.25,1.914566198
Feb-25,Maharashtra,Mumbai,131,2176,2307,0.056783702,0.943216298,16.61068702,0.056783702,1206.96,1.9114138
Jan-25,Tamil Nadu,Salem,2495,28280,30775,0.081072299,0.918927701,11.33466934,0.081072299,16103.64286,1.911058279
Jun-25,Uttar Pradesh,Bareilly,602,4386,4988,0.120689655,0.879310345,7.285714286,0.120689655,2610.141176,1.911007744
Feb-25,Bihar,West Champaran,522,6130,6652,0.07847264,0.92152736,11.74329502,0.07847264,3481.6,1.910615809
Mar-25,Uttar Pradesh,Kheri,339,3837,4176,0.081178161,0.918821839,11.31858407,0.081178161,2185.702381,1.910598642
Jun-25,Jammu & Kashmir,Jammu,0,7,7,0,1,0,0,3.666666667,1.909090909
Apr-25,Karnataka,Dakshina Kannada,189,1454,1643,0.115033475,0.884966525,7.693121693,0.115033475,860.6730769,1.908971065
Oct-25,Jharkhand,West Singhbhum,176,2121,2297,0.07662168,0.92337832,12.05113636,0.07662168,1203.575758,1.908479782
Jan-25,Uttar Pradesh,Pilibhit,5704,68663,74367,0.076700687,0.923299313,12.03769285,0.076700687,38974.28571,1.908104245
May-25,Tamil Nadu,Madurai,420,1569,1989,0.211161388,0.788838612,3.735714286,0.211161388,1043.333333,1.906389776
Jan-25,Andhra Pradesh,Prakasam,3899,38504,42403,0.091951041,0.908048959,9.875352655,0.091951041,22252.75556,1.90551682
Sep-25,Uttar Pradesh,Bahraich,406,3514,3920,0.103571429,0.896428571,8.655172414,0.103571429,2058.060241,1.904706151
Jan-25,Bihar,Bhagalpur,6219,45672,51891,0.119847372,0.880152628,7.343945972,0.119847372,27246.78261,1.904481742
Oct-25,Andhra Pradesh,Vizianagaram,217,1516,1733,0.125216388,0.874783612,6.986175115,0.125216388,910.0222222,1.9043491
Oct-25,Odisha,Kalahandi,154,1139,1293,0.119102862,0.880897138,7.396103896,0.119102862,678.9767442,1.90433621
Aug-25,Odisha,Kalahandi,178,1291,1469,0.121170865,0.878829135,7.252808989,0.121170865,771.4090909,1.904307348
Jul-25,Uttar Pradesh,Gorakhpur,358,2522,2880,0.124305556,0.875694444,7.044692737,0.124305556,1512.891566,1.903639404
Mar-25,Punjab,Patiala,67,1527,1594,0.042032622,0.957967378,22.79104478,0.042032622,837.5555556,1.903157336
Sep-25,Madhya Pradesh,Sagar,205,1375,1580,0.129746835,0.870253165,6.707317073,0.129746835,830.2333333,1.903079456
Jun-25,Madhya Pradesh,Morena,232,1137,1369,0.169466764,0.830533236,4.900862069,0.169466764,719.5333333,1.90262207
Aug-25,Uttar Pradesh,Azamgarh,826,6091,6917,0.119415932,0.880584068,7.37409201,0.119415932,3635.788235,1.902476039
Nov-25,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,3,49,52,0.057692308,0.942307692,16.33333333,0.057692308,27.33333333,1.902439024
Jul-25,Orissa,Rayagada,0,39,39,0,1,0,0,20.5,1.902439024
Jan-25,Assam,Cachar,1560,13173,14733,0.105884749,0.894115251,8.444230769,0.105884749,7744.675676,1.902339183
Apr-25,Odisha,Kendujhar,185,1135,1320,0.140151515,0.859848485,6.135135135,0.140151515,693.9047619,1.902278342
Oct-25,Arunachal Pradesh,Longding,6,86,92,0.065217391,0.934782609,14.33333333,0.065217391,48.375,1.901808786
Jun-25,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,12,104,116,0.103448276,0.896551724,8.666666667,0.103448276,61,1.901639344
Feb-25,Uttar Pradesh,Kheri,361,3730,4091,0.088242484,0.911757516,10.33240997,0.088242484,2152.535714,1.900549186
Apr-25,Bihar,Muzaffarpur,487,7151,7638,0.063760147,0.936239853,14.68377823,0.063760147,4020.304348,1.899856165
Jan-25,Bihar,West Champaran,4684,47042,51726,0.090554073,0.909445927,10.04312553,0.090554073,27246.78261,1.898425981
Dec-25,West Bengal,Puruliya,476,5650,6126,0.0777016,0.9222984,11.8697479,0.0777016,3227.456522,1.898089086
Sep-25,Uttar Pradesh,Gorakhpur,570,3335,3905,0.145966709,0.854033291,5.850877193,0.145966709,2058.060241,1.897417735
Jun-25,Rajasthan,Nagaur,236,1388,1624,0.145320197,0.854679803,5.881355932,0.145320197,856.1956522,1.896762727
Oct-25,Himachal Pradesh,Shimla,38,719,757,0.050198151,0.949801849,18.92105263,0.050198151,399.3571429,1.895546414
Sep-25,Assam,Sonitpur,93,1044,1137,0.081794195,0.918205805,11.22580645,0.081794195,600,1.895
Mar-25,Uttar Pradesh,Sitapur,329,3812,4141,0.079449408,0.920550592,11.58662614,0.079449408,2185.702381,1.894585482
May-25,Sikkim,East Sikkim,12,160,172,0.069767442,0.930232558,13.33333333,0.069767442,90.8,1.894273128
Sep-25,Gujarat,Rajkot,122,1480,1602,0.076154806,0.923845194,12.13114754,0.076154806,846.2564103,1.893043267
Nov-25,Madhya Pradesh,Chhatarpur,261,1499,1760,0.148295455,0.851704545,5.743295019,0.148295455,929.8166667,1.89284626
