state,district,month,bio_age_5_17,bio_age_17_plus,total_bio_updates,child_to_adult_ratio,child_bio_share,Bio_Stress_Index
Manipur,Chandel,2025-12,356,267,623,1.3333333333333333,0.5714285714285714,0.22046307862711306
Manipur,Churachandpur,2025-03,796,866,1662,0.9191685912240185,0.4789410348977136,0.5881374585525874
Manipur,Churachandpur,2025-04,861,960,1821,0.896875,0.4728171334431631,0.6444033165007591
Manipur,Churachandpur,2025-05,666,752,1418,0.8856382978723404,0.4696755994358251,0.5017923683679717
Manipur,Churachandpur,2025-06,589,813,1402,0.7244772447724477,0.42011412268188303,0.49613039524111163
Manipur,Churachandpur,2025-07,2322,1339,3661,1.7341299477221808,0.6342529363561868,1.2955302260896644
Manipur,Churachandpur,2025-09,733,490,1223,1.4959183673469387,0.5993458708094849,0.43278707088436486
Manipur,Churachandpur,2025-10,2152,667,2819,3.2263868065967016,0.7633912735012416,0.9975688902886545
Manipur,Churachandpur,2025-11,2447,977,3424,2.50460593654043,0.7146612149532711,1.21166224914805
Manipur,Churachandpur,2025-12,895,487,1382,1.837782340862423,0.6476121562952243,0.48905292883253654
Manipur,Imphal East,2025-03,1000,1623,2623,0.6161429451632778,0.3812428516965307,0.928209719484619
Manipur,Imphal East,2025-04,1438,1252,2690,1.148562300319489,0.5345724907063197,0.9519192319533454
Manipur,Imphal East,2025-05,1500,1170,2670,1.2820512820512822,0.5617977528089888,0.9448417655447703
Manipur,Imphal East,2025-06,802,779,1581,1.0295250320924263,0.5072738772928527,0.5594737195978584
Manipur,Imphal East,2025-07,15227,6961,22188,2.187473064214912,0.68627185866234,7.85174123367317
Manipur,Imphal East,2025-09,2625,1307,3932,2.008416220351951,0.6675991861648016,1.3914298959258564
Manipur,Imphal East,2025-10,5515,2355,7870,2.3418259023354566,0.7007623888182973,2.7849830317742854
Manipur,Imphal East,2025-11,6144,4642,10786,1.3235674278328307,0.5696272946412015,3.816877634144529
Manipur,Imphal East,2025-12,2687,2247,4934,1.1958166444147753,0.5445885691122822,1.746010962995467
Manipur,Imphal West,2025-03,906,1352,2258,0.6701183431952663,0.4012400354295837,0.7990459575281241
Manipur,Imphal West,2025-04,1363,1265,2628,1.0774703557312253,0.5186453576864536,0.9299790860867627
Manipur,Imphal West,2025-05,1611,1244,2855,1.295016077170418,0.5642732049036777,1.0103083298240896
Manipur,Imphal West,2025-06,1172,1040,2212,1.126923076923077,0.5298372513562387,0.7827677847884015
Manipur,Imphal West,2025-07,10905,8065,18970,1.3521388716676999,0.5748550342646284,6.712976888533443
Manipur,Imphal West,2025-09,3003,1817,4820,1.6527242707760044,0.6230290456431535,1.7056694044665892
Manipur,Imphal West,2025-10,4764,1802,6566,2.643729189789123,0.7255558939993908,2.3235322219351917
Manipur,Imphal West,2025-11,9924,6801,16725,1.4591971768857521,0.5933632286995516,5.918531284170893
Manipur,Imphal West,2025-12,2361,1916,4277,1.2322546972860124,0.5520224456394669,1.5135161914737763
Manipur,Jiribam,2025-03,20,229,249,0.08733624454148471,0.08032128514056225,0.08811445678675948
Manipur,Jiribam,2025-04,42,273,315,0.15384615384615385,0.13333333333333333,0.11147009593505718
Manipur,Jiribam,2025-05,28,229,257,0.1222707423580786,0.10894941634241245,0.0909454433501895
Manipur,Jiribam,2025-06,11,128,139,0.0859375,0.07913669064748201,0.04918839153959666
Manipur,Jiribam,2025-07,175,317,492,0.5520504731861199,0.3556910569105691,0.17410567365094645
Manipur,Jiribam,2025-09,63,95,158,0.6631578947368421,0.3987341772151899,0.05591198462774296
Manipur,Jiribam,2025-10,59,115,174,0.5130434782608696,0.3390804597701149,0.06157395775460301
Manipur,Jiribam,2025-11,39,84,123,0.4642857142857143,0.3170731707317073,0.04352641841273661
Manipur,Jiribam,2025-12,15,44,59,0.3409090909090909,0.2542372881355932,0.020878525905296423
Manipur,Kakching,2025-03,49,30,79,1.6333333333333333,0.620253164556962,0.02795599231387148
Manipur,Kakching,2025-04,78,40,118,1.95,0.6610169491525424,0.041757051810592846
Manipur,Kakching,2025-05,83,54,137,1.537037037037037,0.6058394160583942,0.04848064489873915
Manipur,Kakching,2025-06,51,39,90,1.3076923076923077,0.5666666666666667,0.03184859883858776
Manipur,Kakching,2025-07,473,313,786,1.511182108626198,0.6017811704834606,0.2781444298569998
Manipur,Kakching,2025-09,239,43,282,5.558139534883721,0.8475177304964538,0.09979227636090833
Manipur,Kakching,2025-10,145,48,193,3.0208333333333335,0.7512953367875648,0.06829755084274931
Manipur,Kakching,2025-11,190,76,266,2.5,0.7142857142857143,0.09413030323404828
Manipur,Kakching,2025-12,55,41,96,1.3414634146341464,0.5729166666666666,0.03397183876116028
Manipur,Pherzawl,2025-12,2,0,2,,1.0,0.0007077466408575058
Manipur,Senapati,2025-03,722,1183,1905,0.610312764158918,0.37900262467191603,0.6741286754167743
Manipur,Senapati,2025-04,798,1232,2030,0.6477272727272727,0.3931034482758621,0.7183628404703685
Manipur,Senapati,2025-05,701,1258,1959,0.5572337042925278,0.35783563042368555,0.693237834719927
Manipur,Senapati,2025-06,470,774,1244,0.6072351421188631,0.3778135048231511,0.44021841061336864
Manipur,Senapati,2025-07,3963,1389,5352,2.853131749460043,0.7404708520179372,1.8939300109346857
Manipur,Senapati,2025-09,1228,653,1881,1.880551301684533,0.6528442317916002,0.6656357157264843
Manipur,Senapati,2025-10,1235,824,2059,1.4987864077669903,0.5998057309373482,0.7286251667628023
Manipur,Senapati,2025-11,2357,1822,4179,1.2936333699231615,0.5640105288346494,1.4788366060717586
Manipur,Senapati,2025-12,1145,842,1987,1.3598574821852731,0.5762455963764469,0.7031462876919321
Manipur,Tamenglong,2025-03,180,364,544,0.4945054945054945,0.33088235294117646,0.1925070863132416
Manipur,Tamenglong,2025-04,350,640,990,0.546875,0.35353535353535354,0.3503345872244654
Manipur,Tamenglong,2025-05,273,446,719,0.6121076233183856,0.3796940194714882,0.25443491738827334
Manipur,Tamenglong,2025-06,196,307,503,0.6384364820846905,0.38966202783300197,0.17799828017566272
Manipur,Tamenglong,2025-07,703,557,1260,1.2621184919210053,0.557936507936508,0.4458803837402287
Manipur,Tamenglong,2025-09,315,279,594,1.1290322580645162,0.5303030303030303,0.21020075233467925
Manipur,Tamenglong,2025-10,609,272,881,2.238970588235294,0.6912599318955732,0.3117623952977313
Manipur,Tamenglong,2025-11,1202,727,1929,1.6533700137551581,0.623120787973043,0.6826216351070644
Manipur,Tamenglong,2025-12,239,195,434,1.2256410256410257,0.5506912442396313,0.15358102106607877
Manipur,Thoubal,2025-03,1039,1297,2336,0.8010794140323825,0.444777397260274,0.8266480765215668
Manipur,Thoubal,2025-04,1572,1195,2767,1.3154811715481172,0.5681243223707987,0.9791674776263594
Manipur,Thoubal,2025-05,1534,1147,2681,1.3374019180470793,0.5721745617306975,0.9487343720694866
Manipur,Thoubal,2025-06,989,863,1852,1.146002317497103,0.5340172786177105,0.6553733894340504
Manipur,Thoubal,2025-07,10306,9173,19479,1.1235146625967514,0.5290826017762719,6.893098408631678
Manipur,Thoubal,2025-09,2112,1698,3810,1.243816254416961,0.5543307086614173,1.3482573508335487
Manipur,Thoubal,2025-10,4108,2030,6138,2.023645320197044,0.6692733789507983,2.1720744407916857
Manipur,Thoubal,2025-11,8223,4186,12409,1.964405160057334,0.6626641953420904,4.391214033200395
Manipur,Thoubal,2025-12,2911,1660,4571,1.7536144578313253,0.6368409538394224,1.6175549476798297
Manipur,Ukhrul,2025-03,376,1359,1735,0.2766740250183959,0.21671469740634006,0.6139702109438864
Manipur,Ukhrul,2025-04,448,814,1262,0.5503685503685504,0.3549920760697306,0.4465881303810862
Manipur,Ukhrul,2025-05,411,634,1045,0.6482649842271293,0.39330143540669854,0.3697976198480468
Manipur,Ukhrul,2025-06,288,496,784,0.5806451612903226,0.3673469387755102,0.2774366832161423
Manipur,Ukhrul,2025-07,1854,1300,3154,1.426153846153846,0.5878249841471148,1.1161164526322866
Manipur,Ukhrul,2025-09,375,440,815,0.8522727272727273,0.4601226993865031,0.2884067561494336
Manipur,Ukhrul,2025-10,642,669,1311,0.9596412556053812,0.4897025171624714,0.4639279230820951
Manipur,Ukhrul,2025-11,1521,1215,2736,1.2518518518518518,0.555921052631579,0.968197404693068
Manipur,Ukhrul,2025-12,448,400,848,1.12,0.5283018867924528,0.3000845757235825
Meghalaya,East Garo Hills,2025-03,75,363,438,0.2066115702479339,0.17123287671232876,0.5248442243169835
Meghalaya,East Garo Hills,2025-04,141,243,384,0.5802469135802469,0.3671875,0.4601374021409171
Meghalaya,East Garo Hills,2025-05,154,311,465,0.49517684887459806,0.3311827956989247,0.5571976354050168
Meghalaya,East Garo Hills,2025-06,122,238,360,0.5126050420168067,0.3388888888888889,0.4313788145071098
Meghalaya,East Garo Hills,2025-07,177,194,371,0.9123711340206185,0.477088948787062,0.44455983383927145
Meghalaya,East Garo Hills,2025-09,101,208,309,0.4855769230769231,0.3268608414239482,0.3702668157852692
Meghalaya,East Garo Hills,2025-10,75,78,153,0.9615384615384616,0.49019607843137253,0.18333599616552165
Meghalaya,East Garo Hills,2025-11,78,66,144,1.1818181818181819,0.5416666666666666,0.1725515258028439
Meghalaya,East Garo Hills,2025-12,52,48,100,1.0833333333333333,0.52,0.11982744847419716
Meghalaya,East Jaintia Hills,2025-03,136,90,226,1.511111111111111,0.6017699115044248,0.2708100335516856
Meghalaya,East Jaintia Hills,2025-04,213,85,298,2.5058823529411764,0.714765100671141,0.35708579645310756
Meghalaya,East Jaintia Hills,2025-05,168,100,268,1.68,0.6268656716417911,0.3211375619108484
Meghalaya,East Jaintia Hills,2025-06,88,72,160,1.2222222222222223,0.55,0.19172391755871546
Meghalaya,East Jaintia Hills,2025-07,259,122,381,2.122950819672131,0.6797900262467191,0.4565425786866912
Meghalaya,East Jaintia Hills,2025-09,139,63,202,2.2063492063492065,0.6881188118811881,0.24205144591787828
Meghalaya,East Jaintia Hills,2025-10,494,102,596,4.8431372549019605,0.8288590604026845,0.7141715929062151
Meghalaya,East Jaintia Hills,2025-11,334,55,389,6.072727272727272,0.8586118251928021,0.466128774564627
Meghalaya,East Jaintia Hills,2025-12,211,51,262,4.137254901960785,0.8053435114503816,0.31394791500239655
Meghalaya,East Khasi Hills,2025-03,840,1744,2584,0.481651376146789,0.32507739938080493,3.0963412685732545
Meghalaya,East Khasi Hills,2025-04,1297,1920,3217,0.6755208333333333,0.40317065589058126,3.8548490174149226
Meghalaya,East Khasi Hills,2025-05,838,1732,2570,0.4838337182448037,0.32607003891050584,3.079565425786867
Meghalaya,East Khasi Hills,2025-06,639,1183,1822,0.5401521555367709,0.35071350164654225,2.183256111199872
Meghalaya,East Khasi Hills,2025-07,1209,1990,3199,0.607537688442211,0.3779306033135355,3.8332800766895674
Meghalaya,East Khasi Hills,2025-09,765,1199,1964,0.6380316930775647,0.3895112016293279,2.353411088033232
Meghalaya,East Khasi Hills,2025-10,884,799,1683,1.1063829787234043,0.5252525252525253,2.016695957820738
Meghalaya,East Khasi Hills,2025-11,1566,821,2387,1.907429963459196,0.6560536237955593,2.8602811950790863
Meghalaya,East Khasi Hills,2025-12,944,634,1578,1.4889589905362777,0.5982256020278834,1.8908771369228312
Meghalaya,Eastern West Khasi Hills,2025-09,1,3,4,0.3333333333333333,0.25,0.004793097938967887
Meghalaya,Eastern West Khasi Hills,2025-11,0,2,2,0.0,0.0,0.0023965489694839433
Meghalaya,Eastern West Khasi Hills,2025-12,1,1,2,1.0,0.5,0.0023965489694839433
Meghalaya,Jaintia Hills,2025-09,0,4,4,0.0,0.0,0.004793097938967887
Meghalaya,Jaintia Hills,2025-10,1,1,2,1.0,0.5,0.0023965489694839433
Meghalaya,Jaintia Hills,2025-11,0,2,2,0.0,0.0,0.0023965489694839433
Meghalaya,North Garo Hills,2025-03,79,75,154,1.0533333333333332,0.512987012987013,0.18453427065026362
Meghalaya,North Garo Hills,2025-04,139,68,207,2.0441176470588234,0.6714975845410628,0.24804281834158812
Meghalaya,North Garo Hills,2025-05,92,55,147,1.6727272727272726,0.6258503401360545,0.17614634925706982
Meghalaya,North Garo Hills,2025-06,51,39,90,1.3076923076923077,0.5666666666666667,0.10784470362677745
Meghalaya,North Garo Hills,2025-07,101,49,150,2.061224489795918,0.6733333333333333,0.17974117271129575
Meghalaya,North Garo Hills,2025-09,86,44,130,1.9545454545454546,0.6615384615384615,0.1557756830164563
Meghalaya,North Garo Hills,2025-10,123,43,166,2.86046511627907,0.7409638554216867,0.1989135644671673
Meghalaya,North Garo Hills,2025-11,83,34,117,2.4411764705882355,0.7094017094017094,0.14019811471481067
Meghalaya,North Garo Hills,2025-12,62,20,82,3.1,0.7560975609756098,0.09825850774884168
Meghalaya,Ri Bhoi,2025-03,213,213,426,1.0,0.5,0.5104649305000799
Meghalaya,Ri Bhoi,2025-04,227,222,449,1.0225225225225225,0.5055679287305123,0.5380252436491453
Meghalaya,Ri Bhoi,2025-05,222,223,445,0.9955156950672646,0.49887640449438203,0.5332321457101774
Meghalaya,Ri Bhoi,2025-06,168,169,337,0.9940828402366864,0.49851632047477745,0.4038185013580444
Meghalaya,Ri Bhoi,2025-07,339,215,554,1.5767441860465117,0.6119133574007221,0.6638440645470522
Meghalaya,Ri Bhoi,2025-09,277,168,445,1.6488095238095237,0.6224719101123596,0.5332321457101774
Meghalaya,Ri Bhoi,2025-10,787,176,963,4.471590909090909,0.8172377985462098,1.1539383288065186
Meghalaya,Ri Bhoi,2025-11,373,145,518,2.5724137931034483,0.7200772200772201,0.6207061830963413
Meghalaya,Ri Bhoi,2025-12,241,146,387,1.6506849315068493,0.6227390180878553,0.463732225595143
Meghalaya,South Garo Hills,2025-03,44,92,136,0.4782608695652174,0.3235294117647059,0.16296532992490814
Meghalaya,South Garo Hills,2025-04,92,187,279,0.4919786096256685,0.32974910394265233,0.33431858124301006
Meghalaya,South Garo Hills,2025-05,56,125,181,0.448,0.30939226519337015,0.21688768173829687
Meghalaya,South Garo Hills,2025-06,29,71,100,0.4084507042253521,0.29,0.11982744847419716
Meghalaya,South Garo Hills,2025-07,58,55,113,1.0545454545454545,0.5132743362831859,0.1354050167758428
Meghalaya,South Garo Hills,2025-09,65,48,113,1.3541666666666667,0.5752212389380531,0.1354050167758428
Meghalaya,South Garo Hills,2025-10,79,38,117,2.0789473684210527,0.6752136752136753,0.14019811471481067
Meghalaya,South Garo Hills,2025-11,109,43,152,2.5348837209302326,0.7171052631578947,0.18213772168077969
Meghalaya,South Garo Hills,2025-12,52,42,94,1.2380952380952381,0.5531914893617021,0.11263780156574534
Meghalaya,South West Garo Hills,2025-03,159,623,782,0.2552166934189406,0.20332480818414322,0.9370506470682218
Meghalaya,South West Garo Hills,2025-04,242,355,597,0.6816901408450704,0.4053601340033501,0.7153698673909571
Meghalaya,South West Garo Hills,2025-05,230,291,521,0.7903780068728522,0.44145873320537427,0.6243010065505672
Meghalaya,South West Garo Hills,2025-06,179,250,429,0.716,0.4172494172494173,0.5140597539543058
Meghalaya,South West Garo Hills,2025-07,288,277,565,1.03971119133574,0.5097345132743363,0.677025083879214
Meghalaya,South West Garo Hills,2025-09,180,171,351,1.0526315789473684,0.5128205128205128,0.42059434414443203
Meghalaya,South West Garo Hills,2025-10,672,182,854,3.6923076923076925,0.7868852459016393,1.0233264099696437
Meghalaya,South West Garo Hills,2025-11,361,147,508,2.45578231292517,0.7106299212598425,0.6087234382489216
Meghalaya,South West Garo Hills,2025-12,174,134,308,1.2985074626865671,0.564935064935065,0.36906854130052724
Meghalaya,South West Khasi Hills,2025-03,168,434,602,0.3870967741935484,0.27906976744186046,0.7213612398146669
Meghalaya,South West Khasi Hills,2025-04,193,214,407,0.9018691588785047,0.4742014742014742,0.48769771528998246
Meghalaya,South West Khasi Hills,2025-05,365,119,484,3.0672268907563027,0.7541322314049587,0.5799648506151143
Meghalaya,South West Khasi Hills,2025-06,100,92,192,1.0869565217391304,0.5208333333333334,0.23006870107045854
Meghalaya,South West Khasi Hills,2025-07,178,164,342,1.0853658536585367,0.52046783625731,0.40980987378175426
Meghalaya,South West Khasi Hills,2025-09,117,151,268,0.7748344370860927,0.43656716417910446,0.3211375619108484
Meghalaya,South West Khasi Hills,2025-10,266,97,363,2.7422680412371134,0.7327823691460055,0.4349736379613357
Meghalaya,South West Khasi Hills,2025-11,373,147,520,2.5374149659863945,0.7173076923076923,0.6231027320658252
Meghalaya,South West Khasi Hills,2025-12,134,120,254,1.1166666666666667,0.5275590551181102,0.3043617191244608
Meghalaya,West Garo Hills,2025-03,917,3902,4819,0.23500768836494107,0.19028844158539115,5.774484741971561
Meghalaya,West Garo Hills,2025-04,1078,3196,4274,0.33729662077596995,0.2522227421619092,5.121425147787186
Meghalaya,West Garo Hills,2025-05,1022,3790,4812,0.2696569920844327,0.21238570241064006,5.766096820578367
Meghalaya,West Garo Hills,2025-06,1198,4933,6131,0.2428542469085749,0.19540042407437613,7.346620865953028
Meghalaya,West Garo Hills,2025-07,1619,5214,6833,0.3105101649405447,0.23693838723840188,8.187809554241891
Meghalaya,West Garo Hills,2025-09,625,1671,2296,0.37402752842609216,0.272212543554007,2.751238216967567
Meghalaya,West Garo Hills,2025-10,617,903,1520,0.6832779623477298,0.40592105263157896,1.8213772168077969
Meghalaya,West Garo Hills,2025-11,543,920,1463,0.5902173913043478,0.37115516062884485,1.7530755711775046
Meghalaya,West Garo Hills,2025-12,656,666,1322,0.984984984984985,0.4962178517397882,1.5841188688288865
Meghalaya,West Jaintia Hills,2025-03,596,335,931,1.7791044776119402,0.640171858216971,1.1155935452947756
Meghalaya,West Jaintia Hills,2025-04,563,285,848,1.975438596491228,0.6639150943396226,1.016136763061192
Meghalaya,West Jaintia Hills,2025-05,401,227,628,1.7665198237885462,0.6385350318471338,0.7525163764179582
Meghalaya,West Jaintia Hills,2025-06,319,217,536,1.4700460829493087,0.5951492537313433,0.6422751238216968
Meghalaya,West Jaintia Hills,2025-07,495,249,744,1.9879518072289157,0.6653225806451613,0.8915162166480268
Meghalaya,West Jaintia Hills,2025-09,289,165,454,1.7515151515151515,0.6365638766519823,0.5440166160728551
Meghalaya,West Jaintia Hills,2025-10,862,170,1032,5.070588235294117,0.8352713178294574,1.2366192682537147
Meghalaya,West Jaintia Hills,2025-11,319,112,431,2.8482142857142856,0.740139211136891,0.5164563029237897
Meghalaya,West Jaintia Hills,2025-12,458,115,573,3.982608695652174,0.7993019197207679,0.6866112797571498
Meghalaya,West Khasi Hills,2025-03,327,392,719,0.8341836734693877,0.45479833101529904,0.8615593545294776
Meghalaya,West Khasi Hills,2025-04,461,444,905,1.0382882882882882,0.5093922651933702,1.0844384086914842
Meghalaya,West Khasi Hills,2025-05,335,370,705,0.9054054054054054,0.475177304964539,0.84478351174309
Meghalaya,West Khasi Hills,2025-06,354,328,682,1.079268292682927,0.5190615835777126,0.8172231985940246
Meghalaya,West Khasi Hills,2025-07,638,470,1108,1.3574468085106384,0.575812274368231,1.3276881290941045
Meghalaya,West Khasi Hills,2025-09,283,250,533,1.132,0.5309568480300187,0.6386803003674708
Meghalaya,West Khasi Hills,2025-10,224,159,383,1.4088050314465408,0.5848563968668408,0.4589391276561751
Meghalaya,West Khasi Hills,2025-11,483,174,657,2.7758620689655173,0.7351598173515982,0.7872663364754754
Meghalaya,West Khasi Hills,2025-12,221,141,362,1.5673758865248226,0.6104972375690608,0.43377536347659373
Mizoram,Aizawl,2025-03,12080,3703,15783,3.2622198217661356,0.7653804726604575,12.19838110513675
Mizoram,Aizawl,2025-04,4073,1701,5774,2.3944738389182834,0.7054035330793211,4.462614997215967
Mizoram,Aizawl,2025-05,1038,887,1925,1.1702367531003381,0.5392207792207793,1.4877959594112808
Mizoram,Aizawl,2025-06,1331,1137,2468,1.1706244503078276,0.5393030794165316,1.9074703521179435
Mizoram,Aizawl,2025-07,1355,1189,2544,1.1396131202691338,0.532625786163522,1.9662093094765187
Mizoram,Aizawl,2025-09,2050,786,2836,2.608142493638677,0.7228490832157969,2.191890566696308
Mizoram,Aizawl,2025-10,2042,671,2713,3.043219076005961,0.7526723184666421,2.096826201497561
Mizoram,Aizawl,2025-11,1054,499,1553,2.1122244488977957,0.678686413393432,1.2002842207614126
Mizoram,Aizawl,2025-12,1610,471,2081,3.418259023354565,0.7736665064872658,1.6083653981999353
Mizoram,Champhai,2025-03,6324,1528,7852,4.138743455497382,0.8053998981151299,6.068661752362274
Mizoram,Champhai,2025-04,2757,965,3722,2.8569948186528498,0.7407307898979043,2.876663148534435
Mizoram,Champhai,2025-05,656,346,1002,1.8959537572254335,0.654690618762475,0.774426779911742
Mizoram,Champhai,2025-06,364,425,789,0.8564705882352941,0.46134347275031684,0.6098031231041562
Mizoram,Champhai,2025-07,256,410,666,0.624390243902439,0.3843843843843844,0.5147387579054093
Mizoram,Champhai,2025-09,616,221,837,2.7873303167420813,0.7359617682198327,0.6469014119622036
Mizoram,Champhai,2025-10,308,176,484,1.75,0.6363636363636364,0.37407441265197916
Mizoram,Champhai,2025-11,188,126,314,1.492063492063492,0.5987261146496815,0.2426846396130609
Mizoram,Champhai,2025-12,183,119,302,1.5378151260504203,0.6059602649006622,0.233410067398549
Mizoram,Hnahthial,2025-09,1,2,3,0.5,0.3333333333333333,0.00231864305362797
Mizoram,Hnahthial,2025-10,1,1,2,1.0,0.5,0.0015457620357519802
Mizoram,Hnahthial,2025-11,2,3,5,0.6666666666666666,0.4,0.00386440508937995
Mizoram,Hnahthial,2025-12,6,1,7,6.0,0.8571428571428571,0.0054101671251319304
Mizoram,Khawzawl,2025-09,2,2,4,1.0,0.5,0.0030915240715039603
Mizoram,Khawzawl,2025-10,3,0,3,,1.0,0.00231864305362797
Mizoram,Khawzawl,2025-12,1,0,1,,1.0,0.0007728810178759901
Mizoram,Kolasib,2025-03,3984,962,4946,4.141372141372141,0.8054993934492519,3.8226695144146468
Mizoram,Kolasib,2025-04,1849,580,2429,3.1879310344827587,0.7612186084808563,1.8773279924207797
Mizoram,Kolasib,2025-05,377,268,645,1.4067164179104477,0.5844961240310077,0.49850825653001357
Mizoram,Kolasib,2025-06,346,414,760,0.8357487922705314,0.45526315789473687,0.5873895735857524
Mizoram,Kolasib,2025-07,333,273,606,1.2197802197802199,0.5495049504950495,0.46836589683284996
Mizoram,Kolasib,2025-09,161,103,264,1.5631067961165048,0.6098484848484849,0.20404058871926137
Mizoram,Kolasib,2025-10,445,93,538,4.78494623655914,0.8271375464684015,0.41580998761728266
Mizoram,Kolasib,2025-11,212,88,300,2.409090909090909,0.7066666666666667,0.231864305362797
Mizoram,Kolasib,2025-12,325,118,443,2.7542372881355934,0.7336343115124153,0.3423862909190636
Mizoram,Lawngtlai,2025-03,3058,915,3973,3.3420765027322403,0.7696954442486785,3.0706562840213083
Mizoram,Lawngtlai,2025-04,1802,847,2649,2.127508854781582,0.6802567006417516,2.0473618163534977
Mizoram,Lawngtlai,2025-05,583,544,1127,1.0716911764705883,0.5173025732031943,0.8710369071462408
Mizoram,Lawngtlai,2025-06,677,551,1228,1.2286751361161525,0.5513029315960912,0.9490978899517157
Mizoram,Lawngtlai,2025-07,549,566,1115,0.9699646643109541,0.4923766816143498,0.8617623349317289
Mizoram,Lawngtlai,2025-09,814,346,1160,2.352601156069364,0.7017241379310345,0.8965419807361484
Mizoram,Lawngtlai,2025-10,173,173,346,1.0,0.5,0.26741683218509255
Mizoram,Lawngtlai,2025-11,300,207,507,1.4492753623188406,0.591715976331361,0.39185067606312696
Mizoram,Lawngtlai,2025-12,1034,291,1325,3.5532646048109964,0.780377358490566,1.0240673486856868
Mizoram,Lunglei,2025-03,4383,1393,5776,3.146446518305815,0.7588296398891967,4.464160759251719
Mizoram,Lunglei,2025-04,2359,1105,3464,2.134841628959276,0.6810046189376443,2.6772598459224297
Mizoram,Lunglei,2025-05,1048,591,1639,1.7732656514382403,0.6394142769981697,1.2667519882987477
Mizoram,Lunglei,2025-06,583,400,983,1.4575,0.5930824008138352,0.7597420405720983
Mizoram,Lunglei,2025-07,945,876,1821,1.0787671232876712,0.5189456342668863,1.4074163335521779
Mizoram,Lunglei,2025-09,214,197,411,1.0862944162436547,0.5206812652068127,0.3176540983470319
Mizoram,Lunglei,2025-10,205,188,393,1.0904255319148937,0.5216284987277354,0.30374224002526407
Mizoram,Lunglei,2025-11,311,163,474,1.9079754601226995,0.6561181434599156,0.3663456024732193
Mizoram,Lunglei,2025-12,201,127,328,1.5826771653543308,0.6128048780487805,0.2535049738633247
Mizoram,Mamit,2025-03,4019,633,4652,6.34913112164297,0.8639294926913156,3.5954424951591055
Mizoram,Mamit,2025-04,2407,510,2917,4.719607843137255,0.8251628385327391,2.254493929144263
Mizoram,Mamit,2025-05,540,128,668,4.21875,0.8083832335329342,0.5162845199411613
Mizoram,Mamit,2025-06,413,144,557,2.8680555555555554,0.7414721723518851,0.4304947269569265
Mizoram,Mamit,2025-07,486,151,637,3.218543046357616,0.7629513343799058,0.49232520838700566
Mizoram,Mamit,2025-09,252,79,331,3.189873417721519,0.7613293051359517,0.2558236169169527
Mizoram,Mamit,2025-10,315,107,422,2.94392523364486,0.7464454976303317,0.3261557895436678
Mizoram,Mamit,2025-11,122,53,175,2.30188679245283,0.6971428571428572,0.13525417812829826
Mizoram,Mamit,2025-12,273,83,356,3.289156626506024,0.7668539325842697,0.27514564236385247
Mizoram,Mammit,2025-03,903,417,1320,2.1654676258992804,0.6840909090909091,1.020202943596307
Mizoram,Mammit,2025-04,454,343,797,1.3236151603498543,0.5696361355081556,0.615986171247164
Mizoram,Mammit,2025-05,82,58,140,1.4137931034482758,0.5857142857142857,0.1082033425026386
Mizoram,Mammit,2025-06,29,47,76,0.6170212765957447,0.3815789473684211,0.05873895735857525
Mizoram,Mammit,2025-07,59,63,122,0.9365079365079365,0.48360655737704916,0.09429148418087079
Mizoram,Mammit,2025-09,32,45,77,0.7111111111111111,0.4155844155844156,0.059511838376451236
Mizoram,Mammit,2025-10,74,100,174,0.74,0.42528735632183906,0.13448129711042228
Mizoram,Mammit,2025-11,21,35,56,0.6,0.375,0.043281337001055444
Mizoram,Mammit,2025-12,69,26,95,2.6538461538461537,0.7263157894736842,0.07342369669821905
Mizoram,Saiha,2025-03,2273,344,2617,6.607558139534884,0.8685517768437142,2.022629623781466
Mizoram,Saiha,2025-04,1230,247,1477,4.979757085020243,0.8327691266079892,1.1415452634028374
Mizoram,Saiha,2025-05,177,126,303,1.4047619047619047,0.5841584158415841,0.23418294841642498
Mizoram,Saiha,2025-06,84,124,208,0.6774193548387096,0.40384615384615385,0.16075925171820593
Mizoram,Saiha,2025-07,105,123,228,0.8536585365853658,0.4605263157894737,0.17621687207572573
Mizoram,Saiha,2025-09,154,90,244,1.711111111111111,0.6311475409836066,0.18858296836174157
Mizoram,Saiha,2025-10,152,115,267,1.3217391304347825,0.5692883895131086,0.20635923177288934
Mizoram,Saiha,2025-11,103,59,162,1.7457627118644068,0.6358024691358025,0.1252067248959104
Mizoram,Saiha,2025-12,199,51,250,3.9019607843137254,0.796,0.19322025446899752
Mizoram,Saitual,2025-03,11,16,27,0.6875,0.4074074074074074,0.02086778748265173
Mizoram,Saitual,2025-04,12,13,25,0.9230769230769231,0.48,0.019322025446899753
Mizoram,Saitual,2025-09,1,4,5,0.25,0.2,0.00386440508937995
Mizoram,Saitual,2025-11,2,6,8,0.3333333333333333,0.25,0.006183048143007921
Mizoram,Saitual,2025-12,11,1,12,11.0,0.9166666666666666,0.00927457221451188
Mizoram,Serchhip,2025-03,3036,1087,4123,2.7930082796688134,0.7363570215862236,3.186588436702707
Mizoram,Serchhip,2025-04,709,272,981,2.6066176470588234,0.7227319062181448,0.7581962785363462
Mizoram,Serchhip,2025-05,232,239,471,0.9707112970711297,0.49256900212314225,0.3640269594195913
